user,timestamp,text
2024-05-23_22-04-01,./templates/recordings/lhbp_app2/2024-05-23_22-04-01.mp3," They don't have any excuse, it doesn't matter 180"
2024-05-23_22-04-01,./templates/recordings/lhbp_app2/2024-05-23_22-04-01.mp3, for
2024-05-23_22-04-04,./templates/recordings/lhbp_app2/2024-05-23_22-04-04.mp3," Nothing 180, V-8."
2024-05-23_22-04-12,./templates/recordings/lhbp_app2/2024-05-23_22-04-12.mp3," Sir, I don't know what is completed versus the valve hub I'm going to share."
2024-05-23_22-04-17,./templates/recordings/lhbp_app2/2024-05-23_22-04-17.mp3," Who's the person that I come to with this hand is Johnson, this JMA-1J."
2024-05-23_22-04-21,./templates/recordings/lhbp_app2/2024-05-23_22-04-21.mp3," Proceeding to full Cessna 3000, CZ-31."
2024-05-23_22-05-11,./templates/recordings/lhbp_app2/2024-05-23_22-05-11.mp3, Thanks for watching!
2024-05-23_22-05-15,./templates/recordings/lhbp_app2/2024-05-23_22-05-15.mp3," However, good night, about a shape or something, about a point."
2024-05-23_22-05-23,./templates/recordings/lhbp_app2/2024-05-23_22-05-23.mp3," San Tarih-2-1-Halo-ray, that corn star 685 C. C. C. While 017"
2024-05-23_22-05-27,./templates/recordings/lhbp_app2/2024-05-23_22-05-27.mp3," Shri Mataji, just go for the one, the value is in love."
2024-05-23_22-05-31,./templates/recordings/lhbp_app2/2024-05-23_22-05-31.mp3, Kha'an sous ciramani kostan sous shanvi vadpila.
2024-05-23_22-05-35,./templates/recordings/lhbp_app2/2024-05-23_22-05-35.mp3," I have fought in Alaska, are you, Zill?"
2024-05-23_22-06-01,./templates/recordings/lhbp_app2/2024-05-23_22-06-01.mp3," We have a go to go to the first one, but C 25, C 25, C 25, C"
2024-05-23_22-06-09,./templates/recordings/lhbp_app2/2024-05-23_22-06-09.mp3," 7, 6 7, hello, day, that one's have been subscribed to V have 1, 5, 0, 4, 10, 0, and also 2, that good, I don't."
2024-05-23_22-06-11,./templates/recordings/lhbp_app2/2024-05-23_22-06-11.mp3, Shri Mataji
2024-05-23_22-06-19,./templates/recordings/lhbp_app2/2024-05-23_22-06-19.mp3," There is a lot of stuff in the church, this is what they have, not what they have, this is what they have."
2024-05-23_22-06-22,./templates/recordings/lhbp_app2/2024-05-23_22-06-22.mp3, Join our folks to tell us about Arigah.
2024-05-23_22-06-28,./templates/recordings/lhbp_app2/2024-05-23_22-06-28.mp3," Please have office space, they go luggage over them. Yeah, they need space."
2024-05-23_22-06-31,./templates/recordings/lhbp_app2/2024-05-23_22-06-31.mp3," After all, 3Z, CK, 61630Z."
2024-05-23_22-06-40,./templates/recordings/lhbp_app2/2024-05-23_22-06-40.mp3," There is a C.K. that we have having a rule, but later whether for 6s, right? But later on, whether 4s, 7s, 8s."
2024-05-23_22-07-10,./templates/recordings/lhbp_app2/2024-05-23_22-07-10.mp3," 766 C, 10 down to 10 down to 3K at age 10, 7"
2024-05-23_22-07-12,./templates/recordings/lhbp_app2/2024-05-23_22-07-12.mp3," 6A, Cervantes, Cervantes, hold even 3 left."
2024-05-23_22-07-13,./templates/recordings/lhbp_app2/2024-05-23_22-07-13.mp3, Thank you.
2024-05-23_22-07-20,./templates/recordings/lhbp_app2/2024-05-23_22-07-20.mp3," Hold it in 10, we'll take 10, expect this side of front 3.0, we'll take this."
2024-05-23_22-07-27,./templates/recordings/lhbp_app2/2024-05-23_22-07-27.mp3," Good day, sir, good day, to my head, 64748, process 283057, 78522,"
2024-05-23_22-07-32,./templates/recordings/lhbp_app2/2024-05-23_22-07-32.mp3, 6 7 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
2024-05-23_22-07-35,./templates/recordings/lhbp_app2/2024-05-23_22-07-35.mp3," 776M, that's 6N"
2024-05-23_22-08-03,./templates/recordings/lhbp_app2/2024-05-23_22-08-03.mp3,.
2024-05-23_22-08-05,./templates/recordings/lhbp_app2/2024-05-23_22-08-05.mp3, J.J. Not only do you have swimming jing jing jing jing.
2024-05-23_22-08-14,./templates/recordings/lhbp_app2/2024-05-23_22-08-14.mp3," For the time being, it looks like, going to be around, the last, three-mile period was looked like a bit earlier."
2024-05-23_22-08-16,./templates/recordings/lhbp_app2/2024-05-23_22-08-16.mp3," Thank you, though."
2024-05-23_22-08-18,./templates/recordings/lhbp_app2/2024-05-23_22-08-18.mp3, You
2024-05-23_22-08-19,./templates/recordings/lhbp_app2/2024-05-23_22-08-19.mp3, Thank you.
2024-05-23_22-08-22,./templates/recordings/lhbp_app2/2024-05-23_22-08-22.mp3, He is coming back of a little forget.
2024-05-23_22-08-24,./templates/recordings/lhbp_app2/2024-05-23_22-08-24.mp3, Having 240s at 68
2024-05-23_22-08-31,./templates/recordings/lhbp_app2/2024-05-23_22-08-31.mp3," 740, there will be distinction, the C-3."
2024-05-23_22-08-35,./templates/recordings/lhbp_app2/2024-05-23_22-08-35.mp3," Surely cool, not good, but 6 is on 4 right, that 6 is on 4 right."
2024-05-23_22-08-42,./templates/recordings/lhbp_app2/2024-05-23_22-08-42.mp3," 5.4, 4.4, 2.4, 6."
2024-05-23_22-08-48,./templates/recordings/lhbp_app2/2024-05-23_22-08-48.mp3," Skyej, even 49N, 49N, at V by N, good good good good, but a 7T V."
2024-05-23_22-08-54,./templates/recordings/lhbp_app2/2024-05-23_22-08-54.mp3," This end is 4,000, just squawk the sphin, as a push, what's the best vision? 3,149."
2024-05-23_22-09-00,./templates/recordings/lhbp_app2/2024-05-23_22-09-00.mp3," 2567, Kilovisa 613, 3327, 8th."
2024-05-23_22-09-07,./templates/recordings/lhbp_app2/2024-05-23_22-09-07.mp3," 6.0, 6.0, 5.0, 6.0, 5.0, 6.0,"
2024-05-23_22-09-09,./templates/recordings/lhbp_app2/2024-05-23_22-09-09.mp3, 270N
2024-05-23_22-09-13,./templates/recordings/lhbp_app2/2024-05-23_22-09-13.mp3," Please don't see all that stuff, you just have to stay south of YET."
2024-05-23_22-09-21,./templates/recordings/lhbp_app2/2024-05-23_22-09-21.mp3," Alright, I'll have everyone in line have a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6 and a 6"
2024-05-23_22-09-25,./templates/recordings/lhbp_app2/2024-05-23_22-09-25.mp3," No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no,"
2024-05-23_22-09-31,./templates/recordings/lhbp_app2/2024-05-23_22-09-31.mp3," One 8 0 high now, C 7 V"
2024-05-23_22-09-42,./templates/recordings/lhbp_app2/2024-05-23_22-09-42.mp3," We have been doing 1233, the similar to Hint. 1334, yes, those days I appreciate."
2024-05-23_22-10-25,./templates/recordings/lhbp_app2/2024-05-23_22-10-25.mp3," And that's it, Grand Taric Order"
2024-05-23_22-10-33,./templates/recordings/lhbp_app2/2024-05-23_22-10-33.mp3," This is the interesting half to go north, which way you are following your own, what do you think?"
2024-05-23_22-10-40,./templates/recordings/lhbp_app2/2024-05-23_22-10-40.mp3," Hi, I'm Sisan Litro, requesting G-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-s-"
2024-05-23_22-10-45,./templates/recordings/lhbp_app2/2024-05-23_22-10-45.mp3," Heading 31, hold with him, right, see the video."
2024-05-23_22-10-50,./templates/recordings/lhbp_app2/2024-05-23_22-10-50.mp3," Bessessle and Cessna Hana. Z1 Z1, Cessna Bessel."
2024-05-23_22-11-00,./templates/recordings/lhbp_app2/2024-05-23_22-11-00.mp3, confirm we are 4 heading 13 10 9 at 6 ready go
2024-05-23_22-11-03,./templates/recordings/lhbp_app2/2024-05-23_22-11-03.mp3," I confirm, P V M"
2024-05-23_22-11-07,./templates/recordings/lhbp_app2/2024-05-23_22-11-07.mp3," heading 310, line up, see the vehicle 61"
2024-05-23_22-11-13,./templates/recordings/lhbp_app2/2024-05-23_22-11-13.mp3," Will I make a decision on the weather and 6 months passing 3,000, 4,7000, Y L S U B E"
2024-05-23_22-11-17,./templates/recordings/lhbp_app2/2024-05-23_22-11-17.mp3," Because if you want to hit in the contact, check out my A0."
2024-05-23_22-11-20,./templates/recordings/lhbp_app2/2024-05-23_22-11-20.mp3," Friday, 5 7 1 8 0, we Z 6 4"
2024-05-23_22-11-22,./templates/recordings/lhbp_app2/2024-05-23_22-11-22.mp3," 7, 6, 7, 4, 3, C."
2024-05-23_22-11-25,./templates/recordings/lhbp_app2/2024-05-23_22-11-25.mp3," Now is the reason, and see the fatal"
2024-05-23_22-11-27,./templates/recordings/lhbp_app2/2024-05-23_22-11-27.mp3,.
2024-05-23_22-11-32,./templates/recordings/lhbp_app2/2024-05-23_22-11-32.mp3," 7, you know, they sent 4,000s, they didn't give you 5, they don't."
2024-05-23_22-11-38,./templates/recordings/lhbp_app2/2024-05-23_22-11-38.mp3," These are ZZZ, they're already in position, ZZ4, 5Z, that's the issue."
2024-05-23_22-12-10,./templates/recordings/lhbp_app2/2024-05-23_22-12-10.mp3," 4763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news for N? 2763, do you see that a good news 4763, do you see that a good news 4763, do you see that a good news 4763, do you see that a good news 4763, do you see that a good news 4763, do you see that a good news 476"
2024-05-23_22-12-11,./templates/recordings/lhbp_app2/2024-05-23_22-12-11.mp3,.
2024-05-23_22-12-26,./templates/recordings/lhbp_app2/2024-05-23_22-12-26.mp3," Cessna Cessna Cessna we witness the change only, just refer to 72 who will come out of 84 on this son right 77SP"
2024-05-23_22-12-29,./templates/recordings/lhbp_app2/2024-05-23_22-12-29.mp3,.
2024-05-23_22-12-29,./templates/recordings/lhbp_app2/2024-05-23_22-12-29.mp3, After.
2024-05-23_22-12-30,./templates/recordings/lhbp_app2/2024-05-23_22-12-30.mp3,.
2024-05-23_22-12-37,./templates/recordings/lhbp_app2/2024-05-23_22-12-37.mp3," Number 1, 0, 0, 5, 9"
2024-05-23_22-12-43,./templates/recordings/lhbp_app2/2024-05-23_22-12-43.mp3," You can still land at 1 Hello D, that's 1 south of San Buenadeva"
2024-05-23_22-12-46,./templates/recordings/lhbp_app2/2024-05-23_22-12-46.mp3, Cessna...
2024-05-23_22-12-54,./templates/recordings/lhbp_app2/2024-05-23_22-12-54.mp3," We just 6-5, we're putting Su 9 or 0 coordinate, 300 while Su 8."
2024-05-23_22-12-55,./templates/recordings/lhbp_app2/2024-05-23_22-12-55.mp3," That's it, I proved."
2024-05-23_22-12-56,./templates/recordings/lhbp_app2/2024-05-23_22-12-56.mp3, Nothing.
2024-05-23_22-13-03,./templates/recordings/lhbp_app2/2024-05-23_22-13-03.mp3," Kateritou Ziromon, in fact, this 913 turn high, having 3 RZ"
2024-05-23_22-13-07,./templates/recordings/lhbp_app2/2024-05-23_22-13-07.mp3," Cessna 943131313, 3301"
2024-05-23_22-13-12,./templates/recordings/lhbp_app2/2024-05-23_22-13-12.mp3," Number Cessna Cessna 4M, 7K, 7Z, 2K."
2024-05-23_22-13-16,./templates/recordings/lhbp_app2/2024-05-23_22-13-16.mp3, The U.N. has been released in the U.N. since 2011.
2024-05-23_22-13-18,./templates/recordings/lhbp_app2/2024-05-23_22-13-18.mp3, That's how mine still is asked for my song.
2024-05-23_22-13-23,./templates/recordings/lhbp_app2/2024-05-23_22-13-23.mp3," He should pull off the liner, pull this other spot and wait, one gorilla."
2024-05-23_22-13-27,./templates/recordings/lhbp_app2/2024-05-23_22-13-27.mp3, Thank you.
2024-05-23_22-13-30,./templates/recordings/lhbp_app2/2024-05-23_22-13-30.mp3," He is named Wang, he is just 119, he is a my big bubbler"
2024-05-23_22-13-34,./templates/recordings/lhbp_app2/2024-05-23_22-13-34.mp3," He said that this was Corwin, he did. But he was heading, he..."
2024-05-23_22-13-41,./templates/recordings/lhbp_app2/2024-05-23_22-13-41.mp3," 1330, 930, 1 by 67728, 330 25"
2024-05-23_22-13-47,./templates/recordings/lhbp_app2/2024-05-23_22-13-47.mp3," One three four, four seven five for right out in Cessna and right."
2024-05-23_22-13-51,./templates/recordings/lhbp_app2/2024-05-23_22-13-51.mp3," Could they do 0 and 8N, treat they just treat 3 million thing?"
2024-05-23_22-13-55,./templates/recordings/lhbp_app2/2024-05-23_22-13-55.mp3," 78000C, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna Bose, Cessna B"
2024-05-23_22-14-03,./templates/recordings/lhbp_app2/2024-05-23_22-14-03.mp3," You'll be a 294, descend out into 739s and speed K1817, except Diamond, that we shall be month-eater."
2024-05-23_22-14-08,./templates/recordings/lhbp_app2/2024-05-23_22-14-08.mp3," Number 7, 101, 7, Monday, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8"
2024-05-23_22-14-13,./templates/recordings/lhbp_app2/2024-05-23_22-14-13.mp3, 6 fly request for a derive heading 310 look
2024-05-23_22-14-19,./templates/recordings/lhbp_app2/2024-05-23_22-14-19.mp3, Let's see.
2024-05-23_22-14-45,./templates/recordings/lhbp_app2/2024-05-23_22-14-45.mp3," We have 33L just on the base, for the follow, 54K and then reactors for the ally on the left."
2024-05-23_22-14-46,./templates/recordings/lhbp_app2/2024-05-23_22-14-46.mp3, I confirm that.
2024-05-23_22-14-51,./templates/recordings/lhbp_app2/2024-05-23_22-14-51.mp3," Roger, come fly down the spot, get what, fly from the beach"
2024-05-23_22-15-01,./templates/recordings/lhbp_app2/2024-05-23_22-15-01.mp3," You have to go to the 6,000s."
2024-05-23_22-15-04,./templates/recordings/lhbp_app2/2024-05-23_22-15-04.mp3," just a 6.3, skip out of each other way."
2024-05-23_22-15-06,./templates/recordings/lhbp_app2/2024-05-23_22-15-06.mp3, Cessna Yituan
2024-05-23_22-15-11,./templates/recordings/lhbp_app2/2024-05-23_22-15-11.mp3," He was turning on one three three, then who was he or took? One three three, we see every day, six."
2024-05-23_22-15-22,./templates/recordings/lhbp_app2/2024-05-23_22-15-22.mp3, Thank you.
2024-05-23_22-15-25,./templates/recordings/lhbp_app2/2024-05-23_22-15-25.mp3," 0-1, turn left, heading 2-0, 1."
2024-05-23_22-15-29,./templates/recordings/lhbp_app2/2024-05-23_22-15-29.mp3," Cessna C20, C01."
2024-05-23_22-15-39,./templates/recordings/lhbp_app2/2024-05-23_22-15-39.mp3, You
2024-05-23_22-15-39,./templates/recordings/lhbp_app2/2024-05-23_22-15-39.mp3, You
2024-05-23_22-15-40,./templates/recordings/lhbp_app2/2024-05-23_22-15-40.mp3, You
2024-05-23_22-15-44,./templates/recordings/lhbp_app2/2024-05-23_22-15-44.mp3, 2P
2024-05-23_22-15-46,./templates/recordings/lhbp_app2/2024-05-23_22-15-46.mp3," Kateri 202, see you again"
2024-05-23_22-15-48,./templates/recordings/lhbp_app2/2024-05-23_22-15-48.mp3," Alright, let's cross miles in there, little bit."
2024-05-23_22-15-49,./templates/recordings/lhbp_app2/2024-05-23_22-15-49.mp3," Bye, see you."
2024-05-23_22-15-54,./templates/recordings/lhbp_app2/2024-05-23_22-15-54.mp3," 6 N, L, L, D, 1, 3, 1, 8, 2."
2024-05-23_22-15-58,./templates/recordings/lhbp_app2/2024-05-23_22-15-58.mp3, 5111A0Y 6L
2024-05-23_22-16-02,./templates/recordings/lhbp_app2/2024-05-23_22-16-02.mp3," Go ahead and eat some of these ones, and eat some of these long living ones."
2024-05-23_22-16-05,./templates/recordings/lhbp_app2/2024-05-23_22-16-05.mp3, I don't have any other secret to watch.
2024-05-23_22-16-33,./templates/recordings/lhbp_app2/2024-05-23_22-16-33.mp3, Thank you.
2024-05-23_22-16-36,./templates/recordings/lhbp_app2/2024-05-23_22-16-36.mp3," 201.5, and in 3.0"
2024-05-23_22-16-36,./templates/recordings/lhbp_app2/2024-05-23_22-16-36.mp3, Thank you.
2024-05-23_22-16-39,./templates/recordings/lhbp_app2/2024-05-23_22-16-39.mp3," Sergeant 31, 050, 01."
2024-05-23_22-16-56,./templates/recordings/lhbp_app2/2024-05-23_22-16-56.mp3, 457 C1TZ
2024-05-23_22-17-00,./templates/recordings/lhbp_app2/2024-05-23_22-17-00.mp3," You can see the number of people, 6,6K and 8, 100 and 1, 7."
2024-05-23_22-17-05,./templates/recordings/lhbp_app2/2024-05-23_22-17-05.mp3," He got Cessna 10131, hold Cessna short"
2024-05-23_22-17-28,./templates/recordings/lhbp_app2/2024-05-23_22-17-28.mp3,.
2024-05-23_22-17-31,./templates/recordings/lhbp_app2/2024-05-23_22-17-31.mp3, short
2024-05-23_22-17-31,./templates/recordings/lhbp_app2/2024-05-23_22-17-31.mp3, See?
2024-05-23_22-17-34,./templates/recordings/lhbp_app2/2024-05-23_22-17-34.mp3, 4 7 8 2
2024-05-23_22-17-39,./templates/recordings/lhbp_app2/2024-05-23_22-17-39.mp3, And I then create V-C-E-S-C-R-D on the right hand side of A.
2024-05-23_22-17-42,./templates/recordings/lhbp_app2/2024-05-23_22-17-42.mp3," Following a 1180 right, 3 8, return E."
2024-05-23_22-18-08,./templates/recordings/lhbp_app2/2024-05-23_22-18-08.mp3," 476K, 9J, present read on the screen, 9J"
2024-05-23_22-18-13,./templates/recordings/lhbp_app2/2024-05-23_22-18-13.mp3, 7576577
2024-05-23_22-18-23,./templates/recordings/lhbp_app2/2024-05-23_22-18-23.mp3," Cateritulier vam, descent right down and feet is based on in, two mening, are you able to quantium, ravelin, caddy?"
2024-05-23_22-18-30,./templates/recordings/lhbp_app2/2024-05-23_22-18-30.mp3," No, I don't have any freedom on the pleasure traffic, 35 301, request the base, so no."
2024-05-23_22-18-33,./templates/recordings/lhbp_app2/2024-05-23_22-18-33.mp3, Kateri 201
2024-05-23_22-18-37,./templates/recordings/lhbp_app2/2024-05-23_22-18-37.mp3, Run right to the wrong vector.
2024-05-23_22-18-40,./templates/recordings/lhbp_app2/2024-05-23_22-18-40.mp3, She has a secret on the...
2024-05-23_22-18-49,./templates/recordings/lhbp_app2/2024-05-23_22-18-49.mp3, Thanks for watching!
2024-05-23_22-18-52,./templates/recordings/lhbp_app2/2024-05-23_22-18-52.mp3," Sir, I'm sorry."
2024-05-23_22-18-53,./templates/recordings/lhbp_app2/2024-05-23_22-18-53.mp3, 605
2024-05-23_22-18-55,./templates/recordings/lhbp_app2/2024-05-23_22-18-55.mp3, So that's the reason.
2024-05-23_22-18-57,./templates/recordings/lhbp_app2/2024-05-23_22-18-57.mp3," A postline, 61 Cessna"
2024-05-23_22-19-01,./templates/recordings/lhbp_app2/2024-05-23_22-19-01.mp3," 476 L, 8 Y, Y."
2024-05-23_22-19-05,./templates/recordings/lhbp_app2/2024-05-23_22-19-05.mp3," Follow on X and Y, I'm good, you, have a good day."
2024-05-23_22-19-08,./templates/recordings/lhbp_app2/2024-05-23_22-19-08.mp3," It is 201, decendative, 4100"
2024-05-23_22-19-08,./templates/recordings/lhbp_app2/2024-05-23_22-19-08.mp3, Thank you.
2024-05-23_22-19-11,./templates/recordings/lhbp_app2/2024-05-23_22-19-11.mp3," Successful boundaries, Cessna Z, 1"
2024-05-23_22-19-28,./templates/recordings/lhbp_app2/2024-05-23_22-19-28.mp3," You can see 9HZ, what sakhi is you speak too many nonfir?"
2024-05-23_22-19-30,./templates/recordings/lhbp_app2/2024-05-23_22-19-30.mp3, Follow the minimum.
2024-05-23_22-19-36,./templates/recordings/lhbp_app2/2024-05-23_22-19-36.mp3, The binary C not have the Y L O C O 1 C not Y.
2024-05-23_22-19-39,./templates/recordings/lhbp_app2/2024-05-23_22-19-39.mp3, 1330C21 and 61 CZ
2024-05-23_22-19-45,./templates/recordings/lhbp_app2/2024-05-23_22-19-45.mp3, Thanks for watching!
2024-05-23_22-19-54,./templates/recordings/lhbp_app2/2024-05-23_22-19-54.mp3," 38B for our glory, first of all, right, at least 300 B."
2024-05-23_22-19-55,./templates/recordings/lhbp_app2/2024-05-23_22-19-55.mp3, I hear that call.
2024-05-23_22-20-47,./templates/recordings/lhbp_app2/2024-05-23_22-20-47.mp3, There is no way to make a decision.
2024-05-23_22-20-52,./templates/recordings/lhbp_app2/2024-05-23_22-20-52.mp3," Well 33J, a serial 6-direction, Cessna."
2024-05-23_22-21-12,./templates/recordings/lhbp_app2/2024-05-23_22-21-12.mp3," 2D, 3D, the morning no sense, 2 with Y, 3300, 3D."
